name,meaning,gender
Shimiav,Harmony,Boy
Rakaveer,Faith,Boy
Bhniraj,Victory,Boy
Masait,Hope,Boy
Avtaya,Love,Girl
Adimiav,Faith,Boy
Yariay,Blessing,Boy
Damiraj,Harmony,Girl
Yaviav,Divine,Girl
Yanaita,Blessing,Girl
Adiniraj,Harmony,Girl
Trimians,Kindness,Girl
Davians,Divine,Boy
Charudev,Light,Girl
Saraav,Blessing,Boy
Sanadeep,Love,Boy
Napaya,Light,Girl
Sadiraj,Strength,Boy
Ayrun,Victory,Boy
Devians,Light,Boy
Vitaveer,Joy,Girl
Yaniika,Harmony,Girl
Danaay,Energy,Boy
Zamaan,Brilliance,Boy
Mayaika,Joy,Girl
Mariav,Faith,Girl
Kiniika,Brilliance,Girl
Trimin,Faith,Girl
Lashiit,Energy,Girl
Dapaav,Strength,Boy
Ishshia,Kindness,Boy
Dishiveer,Divine,Boy
Takaraj,Kindness,Boy
Prapaav,Wisdom,Boy
Ommia,Kindness,Boy
Kilaansh,Victory,Girl
Ashmiesh,Grace,Girl
Jarideep,Brilliance,Girl
Mavaali,Joy,Girl
Palaav,Brilliance,Girl
Jatapreet,Harmony,Boy
Vaman,Peace,Boy
Nalaita,Peace,Boy
Chasaan,Kindness,Boy
Laloav,Faith,Boy
Annidev,Light,Boy
Jakaita,Kindness,Girl
Prayait,Kindness,Boy
Tamaay,Prosperity,Girl
Dekaa,Kindness,Girl
Shayaita,Strength,Girl
Shaviraj,Courage,Boy
Varaika,Grace,Girl
Zanapreet,Faith,Girl
Naraa,Joy,Girl
Rarua,Wisdom,Boy
Shalaita,Peace,Boy
Bhradev,Kindness,Boy
Aymaansh,Grace,Boy
Triviika,Brilliance,Girl
Aydiay,Strength,Boy
Mamaansh,Light,Girl
Arshin,Love,Girl
Sanaav,Love,Girl
Suneesh,Courage,Boy
Laradeep,Strength,Girl
Kiruansh,Grace,Boy
Ritaav,Strength,Boy
Adidiesh,Blessing,Girl
Aapapreet,Peace,Girl
Jashipreet,Harmony,Boy
Kanaansh,Kindness,Boy
Tritaans,Light,Boy
Gakaya,Brilliance,Girl
Anmidev,Prosperity,Girl
Vamiika,Faith,Girl
Aarnian,Energy,Girl
Ishlaika,Peace,Girl
Galoansh,Brilliance,Boy
Depaans,Grace,Girl
Barapreet,Light,Boy
Havaav,Light,Boy
Kinait,Courage,Girl
Masaraj,Divine,Girl
Sanean,Peace,Boy
Shamajit,Victory,Boy
Vivaali,Joy,Girl
Deshiay,Wisdom,Girl
Aashin,Joy,Boy
Shivadev,Light,Girl
Chamiesh,Energy,Girl
Shiniay,Energy,Girl
Rinaav,Victory,Boy
Avkaesh,Brilliance,Girl
Zamiav,Light,Girl
Sharapreet,Courage,Boy
Shanaveer,Joy,Boy
Kaloav,Brilliance,Girl
Kiloita,Courage,Girl
Taruans,Kindness,Boy
Diran,Love,Girl
Yayaan,Harmony,Boy
Kamaav,Victory,Boy
Sharuraj,Blessing,Boy
Adishideep,Grace,Girl
Sunaali,Light,Boy
Arneansh,Energy,Girl
Bhnaika,Hope,Girl
Kipadeep,Victory,Girl
Diraali,Light,Boy
Shavians,Grace,Boy
Nalaveer,Wisdom,Boy
Ramipreet,Peace,Boy
Bapan,Joy,Girl
Ashloansh,Wisdom,Girl
Jakaans,Harmony,Girl
Aalaita,Energy,Girl
Yamidev,Courage,Girl
Charajit,Wisdom,Girl
Yashiav,Brilliance,Boy
Naniveer,Energy,Boy
Daradev,Courage,Boy
Trisajit,Energy,Girl
Natait,Joy,Boy
Aaraa,Strength,Girl
Naraesh,Joy,Boy
Galoit,Love,Boy
Taloesh,Peace,Girl
Dilaya,Divine,Girl
Vavajit,Courage,Girl
Shadians,Brilliance,Boy
Adidiesh,Hope,Boy
Avshiansh,Divine,Boy
Dishin,Peace,Boy
Ganeav,Love,Boy
Ashnaraj,Blessing,Boy
Yadiveer,Courage,Girl
Jaladev,Peace,Boy
Zaloraj,Grace,Boy
Kamaan,Love,Girl
Zaruav,Hope,Boy
Vayaita,Brilliance,Girl
Galajit,Harmony,Boy
Aysaan,Grace,Girl
Nariveer,Faith,Boy
Zanidev,Strength,Girl
Vanaay,Hope,Girl
Arnia,Joy,Boy
Sadiansh,Kindness,Girl
Zaviveer,Kindness,Boy
Arraya,Faith,Boy
Janean,Prosperity,Girl
Shadiraj,Energy,Girl
Avniav,Prosperity,Girl
Zamaita,Harmony,Boy
Sutaveer,Joy,Boy
Kimait,Faith,Boy
Ishmaveer,Strength,Girl
Sudiesh,Victory,Girl
Yapaika,Kindness,Boy
Mayaita,Energy,Boy
Zaruansh,Faith,Girl
Vasait,Courage,Boy
Davaesh,Prosperity,Girl
Daruika,Kindness,Girl
Yamaans,Peace,Girl
Bavians,Courage,Boy
Valoita,Light,Girl
Mamidev,Kindness,Girl
Bhpaans,Hope,Girl
Danaay,Faith,Boy
Risaraj,Grace,Boy
Chaladev,Love,Girl
Kimaika,Courage,Girl
Nashiika,Brilliance,Girl
Chataraj,Blessing,Girl
Ayruans,Prosperity,Girl
Vivians,Hope,Boy
Ripadev,Light,Boy
Bhlaika,Courage,Girl
Shipait,Faith,Boy
Takaav,Faith,Girl
Banaveer,Light,Girl
Praradeep,Joy,Girl
Ishlaav,Faith,Girl
Davideep,Victory,Boy
Lamiali,Joy,Boy
Jashian,Energy,Boy
Baraans,Brilliance,Boy
Ayvaya,Brilliance,Girl
Payaraj,Kindness,Boy
Bhtan,Peace,Boy
Nasaan,Divine,Boy
Manian,Harmony,Girl
Kariika,Peace,Boy
Arruay,Strength,Girl
Zadiay,Harmony,Girl
Ayneya,Hope,Boy
Suraans,Victory,Girl
Vaviay,Love,Boy
Shamiya,Blessing,Boy
Prariav,Peace,Boy
Bhdin,Love,Boy
Vashiya,Grace,Boy
Panaay,Courage,Girl
Aalan,Love,Boy
Suyaesh,Wisdom,Girl
Takadev,Kindness,Girl
Karuita,Wisdom,Girl
Omriika,Peace,Boy
Avnidev,Light,Girl
Talaveer,Harmony,Boy
Gashipreet,Grace,Girl
Aditaav,Strength,Boy
Adimiali,Grace,Girl
Vilojit,Courage,Girl
Ranepreet,Divine,Girl
Layaan,Strength,Boy
Mamaansh,Love,Girl
Javia,Love,Girl
Bhshiveer,Kindness,Boy
Depaans,Peace,Boy
Daria,Courage,Girl
Deriit,Blessing,Boy
Shaniraj,Strength,Girl
Omlaraj,Peace,Boy
Saneali,Blessing,Boy
Ishpaav,Kindness,Girl
Chashian,Victory,Girl
Kiraraj,Light,Boy
Shaviya,Harmony,Girl
Trineans,Blessing,Girl
Sumiay,Victory,Girl
Armaay,Peace,Boy
Aarnaansh,Wisdom,Boy
Aarmiit,Joy,Boy
Salaay,Strength,Boy
Aamapreet,Hope,Boy
Havajit,Energy,Boy
Riraraj,Strength,Boy
Omruav,Light,Girl
Riladeep,Love,Girl
Avyaya,Faith,Boy
Avlaav,Victory,Boy
Praviika,Faith,Girl
Surudeep,Wisdom,Boy
Adinaav,Energy,Boy
Rishiika,Wisdom,Girl
Sunaali,Light,Boy
Aaruansh,Hope,Girl
Adivaa,Divine,Girl
Arkaans,Brilliance,Girl
Sashiav,Faith,Girl
Adirian,Courage,Girl
Aylopreet,Courage,Boy
Havapreet,Courage,Girl
Ashniraj,Divine,Boy
Bhviya,Love,Girl
Tadiraj,Brilliance,Girl
Shiloika,Energy,Boy
Kinaveer,Brilliance,Girl
Pralaya,Joy,Girl
Tapaali,Brilliance,Girl
Malaa,Kindness,Girl
Bhpaya,Divine,Boy
Ashviita,Grace,Boy
Maraika,Courage,Boy
Bataveer,Divine,Boy
Paraesh,Courage,Girl
Ashkadeep,Love,Girl
Aadia,Divine,Boy
Tadia,Hope,Girl
Rakadeep,Faith,Girl
Diraraj,Courage,Boy
Trimaraj,Victory,Boy
Avvadeep,Brilliance,Boy
Madiay,Hope,Girl
Pariit,Victory,Boy
Adilodeep,Love,Boy
Rania,Harmony,Boy
Arkaali,Joy,Boy
Pralaan,Blessing,Girl
Viviraj,Blessing,Girl
Sukajit,Blessing,Boy
Arshiraj,Peace,Girl
Praradeep,Victory,Girl
Ashnijit,Love,Boy
Avlaita,Divine,Girl
Yaniesh,Energy,Girl
Aamiali,Kindness,Girl
Lamaansh,Energy,Girl
Aalaans,Grace,Girl
Jalaraj,Strength,Girl
Arrapreet,Strength,Girl
Ishneesh,Courage,Boy
Vayaay,Grace,Girl
Shisaita,Divine,Girl
Adivan,Kindness,Boy
Kinaansh,Faith,Boy
Sutaya,Harmony,Girl
Dirait,Kindness,Girl
Aarin,Peace,Boy
Diriya,Peace,Girl
Adiniveer,Strength,Boy
Aakadev,Hope,Girl
Kinaika,Courage,Girl
Shapaan,Joy,Girl
Suriav,Grace,Boy
Vishiveer,Blessing,Girl
Rarujit,Blessing,Girl
Galaav,Hope,Girl
Shiniraj,Energy,Girl
Radidev,Harmony,Girl
Sharaans,Love,Girl
Bhsaa,Brilliance,Boy
Banepreet,Energy,Girl
Shiniay,Blessing,Girl
Aadiesh,Energy,Girl
Vashians,Brilliance,Boy
Lakadev,Wisdom,Girl
Aarkapreet,Grace,Girl
Ashvia,Harmony,Girl
Avtajit,Energy,Girl
Taraika,Hope,Girl
Adinaan,Faith,Boy
Arneveer,Blessing,Girl
Hasaav,Love,Girl
Garuraj,Strength,Boy
Pranapreet,Prosperity,Boy
Praladeep,Hope,Boy
Zalaya,Divine,Girl
Didiveer,Wisdom,Boy
Vapait,Peace,Boy
Danen,Wisdom,Boy
Omnaa,Divine,Boy
Gadiav,Grace,Girl
Sataay,Divine,Girl
Paloika,Hope,Girl
Yayan,Energy,Girl
Naviita,Blessing,Girl
Chanin,Joy,Girl
Nariraj,Kindness,Girl
Lapan,Energy,Girl
Shatadeep,Peace,Boy
Adiyaay,Grace,Girl
Vakan,Hope,Boy
Sunea,Brilliance,Boy
Aarvaans,Love,Boy
Jakaesh,Blessing,Boy
Bhsaans,Strength,Girl
Yaran,Peace,Girl
Anmaya,Blessing,Boy
Chadiit,Harmony,Girl
Ishmiesh,Courage,Girl
Taviita,Peace,Boy
Yapaay,Faith,Girl
Dimadev,Peace,Boy
Surajit,Peace,Boy
Zaloya,Grace,Girl
Hamideep,Prosperity,Girl
Karapreet,Courage,Boy
Adivaav,Love,Boy
Aypajit,Grace,Girl
Omloav,Light,Girl
Yarua,Light,Boy
Mamians,Courage,Boy
Chamiay,Peace,Boy
Hanaans,Joy,Girl
Kasaita,Strength,Girl
Varun,Hope,Girl
Rarajit,Faith,Girl
Lanait,Brilliance,Boy
Naviali,Harmony,Boy
Masaraj,Brilliance,Boy
Kimajit,Love,Boy
Kataav,Grace,Girl
Anriay,Strength,Girl
Rishiveer,Strength,Girl
Aysaay,Kindness,Boy
Arnedev,Brilliance,Girl
Sudiansh,Hope,Girl
Avnadev,Grace,Girl
Maniraj,Energy,Boy
Lariveer,Joy,Boy
Ishkaan,Courage,Girl
Kayajit,Prosperity,Boy
Janea,Hope,Girl
Ardin,Wisdom,Girl
Chaviali,Love,Girl
Prakaveer,Prosperity,Girl
Anviit,Victory,Boy
Vakajit,Light,Girl
Lakapreet,Brilliance,Girl
Bamaesh,Joy,Boy
Aashiit,Strength,Boy
Dimians,Kindness,Boy
Omsapreet,Harmony,Boy
Anruav,Harmony,Boy
Suloans,Energy,Boy
Haniit,Brilliance,Girl
Raneita,Prosperity,Girl
Dididev,Blessing,Girl
Janaali,Peace,Boy
Jashiav,Divine,Girl
Tapaesh,Brilliance,Girl
Sunen,Brilliance,Girl
Arvaali,Grace,Boy
Baniita,Victory,Boy
Aynaya,Hope,Girl
Anria,Courage,Boy
Haneraj,Hope,Boy
Ashviya,Hope,Boy
Ishniav,Energy,Girl
Omtaa,Harmony,Girl
Anmians,Light,Boy
Layaay,Faith,Boy
Bashiika,Strength,Boy
Bakaraj,Joy,Girl
Namaya,Prosperity,Girl
Demait,Energy,Boy
Aartaav,Victory,Boy
Pratan,Victory,Boy
Garaa,Blessing,Boy
Bataveer,Love,Girl
Nanidev,Energy,Boy
Arlon,Kindness,Girl
Aarmiita,Faith,Girl
Ganaesh,Energy,Boy
Ritaav,Blessing,Girl
Gataita,Energy,Boy
Chavaav,Victory,Boy
Lariali,Grace,Boy
Bhyan,Wisdom,Boy
Lanaansh,Hope,Girl
Takaesh,Kindness,Boy
Avradeep,Love,Boy
Sharupreet,Courage,Girl
Triyaans,Kindness,Girl
Avniit,Wisdom,Girl
Ishrudeep,Strength,Girl
Shivaay,Strength,Boy
Sukaika,Harmony,Girl
Pramijit,Divine,Girl
Naraali,Faith,Girl
Kanen,Brilliance,Girl
Virua,Blessing,Boy
Nayaan,Wisdom,Boy
Ranaita,Victory,Girl
Deshiraj,Faith,Girl
Ashdiav,Hope,Girl
Bhradeep,Prosperity,Boy
Dikaya,Peace,Girl
Vamin,Prosperity,Girl
Omloika,Divine,Girl
Varapreet,Blessing,Girl
Ashviav,Divine,Boy
Chamiraj,Faith,Girl
Aarait,Love,Boy
Makan,Blessing,Boy
Bhtaa,Prosperity,Boy
Shakadev,Light,Girl
Dimaay,Energy,Boy
Pramaya,Love,Girl
Avraita,Love,Boy
Chamaansh,Divine,Girl
Yaviansh,Prosperity,Girl
Chasaa,Prosperity,Girl
Avrait,Joy,Boy
Suripreet,Harmony,Boy
Diria,Brilliance,Girl
Bhnin,Brilliance,Girl
Trimin,Strength,Boy
Avpait,Joy,Boy
Talaika,Strength,Girl
Tripaveer,Courage,Boy
Paviika,Blessing,Girl
Pralaveer,Faith,Boy
Rinaali,Peace,Boy
Pralan,Prosperity,Girl
Avraraj,Harmony,Girl
Garia,Courage,Boy
Gapaveer,Light,Girl
Viloay,Faith,Boy
Naneali,Prosperity,Girl
Ravaav,Love,Boy
Shavaay,Light,Boy
Yaruali,Hope,Boy
Mavaav,Divine,Boy
Ashvaav,Hope,Boy
Rarujit,Wisdom,Boy
Suyaan,Faith,Boy
Delaveer,Wisdom,Boy
Aarraan,Faith,Girl
Balaya,Hope,Boy
Dariika,Victory,Boy
Jamians,Peace,Girl
Aayapreet,Strength,Boy
Radiansh,Brilliance,Girl
Vanin,Wisdom,Girl
Adivadeep,Hope,Boy
Hamait,Blessing,Boy
Bhniveer,Grace,Girl
Aayaika,Harmony,Girl
Dapaika,Brilliance,Girl
Vinait,Blessing,Boy
Diloansh,Divine,Boy
Arnejit,Grace,Boy
Zavait,Brilliance,Boy
Anshidev,Wisdom,Boy
Aavaika,Hope,Girl
Ashvaya,Victory,Boy
Sapaali,Love,Girl
Kinaya,Kindness,Boy
Adishipreet,Courage,Girl
Trimiansh,Light,Boy
Viriav,Blessing,Boy
Trinan,Divine,Girl
Vishia,Strength,Boy
Anviay,Divine,Boy
Aarniveer,Grace,Girl
Vineika,Divine,Girl
Vivaita,Kindness,Girl
Bhniav,Victory,Girl
Supaan,Peace,Boy
Dididev,Wisdom,Boy
Aapaav,Peace,Girl
Pramideep,Blessing,Girl
Talodeep,Hope,Boy
Sharaansh,Brilliance,Girl
Mavait,Courage,Girl
Anlaay,Peace,Boy
Anrujit,Divine,Boy
Nakaraj,Blessing,Girl
Andiay,Brilliance,Girl
Ramaveer,Courage,Girl
Aaripreet,Divine,Boy
Ashniya,Blessing,Girl
Ishdidev,Prosperity,Girl
Ramian,Love,Girl
Adinapreet,Strength,Boy
Aartadeep,Energy,Boy
Tridiraj,Kindness,Boy
Janiansh,Strength,Boy
Ashkadeep,Prosperity,Girl
Aasaans,Faith,Boy
Yaruansh,Joy,Boy
Chataya,Strength,Boy
Suloika,Strength,Boy
Avkajit,Kindness,Girl
Trimipreet,Light,Boy
Yalaita,Joy,Girl
Avsadev,Hope,Girl
Tariansh,Courage,Boy
Tariansh,Energy,Girl
Anraesh,Love,Boy
Aydian,Peace,Boy
Datajit,Victory,Girl
Prashiraj,Peace,Boy
Aykaali,Hope,Girl
Nataav,Divine,Boy
Avraraj,Strength,Girl
Prariesh,Energy,Girl
Aalaveer,Faith,Girl
Ashdiav,Brilliance,Girl
Trishiya,Joy,Boy
Mashiika,Kindness,Girl
Ganiveer,Hope,Boy
Aarsaveer,Prosperity,Boy
Avsaansh,Hope,Girl
Arrin,Strength,Boy
Omsaav,Joy,Girl
Pataya,Light,Boy
Shinait,Wisdom,Boy
Pralaya,Brilliance,Boy
Delaan,Prosperity,Boy
Anmiesh,Grace,Girl
Aypajit,Strength,Girl
Avkaveer,Divine,Girl
Davaita,Victory,Boy
Gapan,Joy,Boy
Shikaav,Hope,Girl
Devipreet,Blessing,Boy
Mavidev,Light,Boy
Shivaay,Kindness,Girl
Avviya,Prosperity,Boy
Bamadeep,Brilliance,Girl
Disaa,Strength,Girl
Chaneraj,Prosperity,Girl
Dasapreet,Joy,Boy
Ganaya,Grace,Girl
Sanaya,Prosperity,Boy
Kavian,Kindness,Boy
Bhshijit,Courage,Boy
Vadian,Energy,Boy
Andiveer,Harmony,Girl
Dimaika,Love,Boy
Shadiya,Kindness,Girl
Kivait,Wisdom,Boy
Vapadev,Faith,Girl
Yaruan,Kindness,Girl
Desaita,Harmony,Boy
Annedeep,Prosperity,Boy
Dilaita,Hope,Girl
Aamijit,Energy,Girl
Zariay,Light,Girl
Ayyaay,Light,Girl
Artadeep,Faith,Boy
Suvia,Kindness,Girl
Praniveer,Faith,Girl
Adimia,Victory,Boy
Shadiav,Grace,Girl
Vadipreet,Harmony,Girl
Bhvaita,Energy,Boy
Yaneya,Courage,Girl
Viviya,Strength,Girl
Yamadeep,Courage,Girl
Avnipreet,Victory,Boy
Ridiali,Energy,Boy
Raruit,Hope,Boy
Aarpaay,Courage,Girl
Chashiita,Light,Boy
Yamia,Divine,Girl
Aarvajit,Peace,Girl
Aasaay,Prosperity,Boy
Zaniya,Light,Girl
Valoraj,Faith,Boy
Tanaali,Light,Girl
Salan,Love,Girl
Aarmaesh,Hope,Boy
Bhyadev,Love,Boy
Rinians,Wisdom,Boy
Pavia,Divine,Boy
Aytaav,Light,Girl
Arlait,Prosperity,Girl
Aaloay,Strength,Girl
Chavians,Strength,Girl
Ashvin,Divine,Boy
Ishshiesh,Blessing,Girl
Bhkaansh,Strength,Girl
Raneya,Peace,Boy
Tariraj,Divine,Girl
Jashiit,Brilliance,Girl
Vavaans,Divine,Boy
Shidipreet,Divine,Girl
Deniraj,Hope,Girl
Dedia,Light,Boy
Yalaya,Harmony,Boy
Palaav,Faith,Boy
Adiraya,Joy,Boy
Haviay,Kindness,Boy
Aykadeep,Joy,Boy
Sarujit,Brilliance,Boy
Ayrudev,Kindness,Girl
Papaay,Light,Boy
Prashidev,Hope,Girl
Karujit,Light,Girl
Aarviali,Joy,Girl
Ishpadeep,Harmony,Girl
Ganeraj,Grace,Boy
Aarvaan,Brilliance,Boy
Sasapreet,Light,Boy
Basaali,Love,Girl
Zarideep,Prosperity,Girl
Danea,Wisdom,Girl
Ririan,Prosperity,Girl
Gariay,Peace,Girl
Aylon,Kindness,Girl
Vinidev,Prosperity,Boy
Omriali,Grace,Boy
Nasaita,Peace,Girl
Zaraay,Energy,Boy
Aadijit,Hope,Girl
Sharijit,Wisdom,Girl
Haviit,Faith,Boy
Lavipreet,Joy,Boy
Demaya,Peace,Boy
Narua,Strength,Girl
Larideep,Courage,Girl
Arshidev,Strength,Girl
Avtaay,Joy,Boy
Sukaesh,Victory,Girl
Damideep,Brilliance,Boy
Nanedev,Victory,Boy
Aavin,Courage,Boy
Laradev,Blessing,Boy
Shinipreet,Love,Girl
Zaneans,Wisdom,Girl
Zaloesh,Prosperity,Boy
Bhrapreet,Prosperity,Girl
Ashtaali,Strength,Boy
Adinin,Love,Girl
Namaansh,Joy,Girl
Kitapreet,Prosperity,Girl
Charan,Wisdom,Girl
Gamiika,Joy,Boy
Madiali,Kindness,Girl
Avpajit,Faith,Boy
Zapaesh,Prosperity,Boy
Arlojit,Grace,Boy
Ravapreet,Grace,Boy
Laruraj,Grace,Girl
Anmiita,Hope,Girl
Anmiali,Brilliance,Boy
Vitaika,Grace,Boy
Saruan,Hope,Girl
Arriansh,Divine,Girl
Aaniansh,Joy,Boy
Shinadev,Peace,Girl
Savaav,Wisdom,Boy
Varuesh,Harmony,Girl
Paraita,Prosperity,Boy
Ashyaay,Peace,Boy
Triruan,Strength,Boy
Artaya,Courage,Girl
Dekaav,Kindness,Boy
Kinideep,Victory,Boy
Riloika,Light,Girl
Janaay,Strength,Boy
Aamaansh,Light,Boy
Aarvaansh,Love,Boy
Chatadev,Courage,Boy
Galoali,Energy,Boy
Baraya,Victory,Boy
Adivaansh,Peace,Boy
Shaparaj,Kindness,Girl
Suneveer,Wisdom,Girl
Vividev,Love,Girl
Shalaya,Prosperity,Girl
Ashneika,Blessing,Girl
Kinadev,Brilliance,Boy
Ralaa,Victory,Girl
Sayadev,Brilliance,Boy
Viman,Strength,Boy
Balodev,Harmony,Girl
Ranaali,Peace,Boy
Zashiansh,Strength,Boy
Ishloita,Hope,Boy
Janeay,Blessing,Boy
Vatan,Victory,Boy
Avshijit,Blessing,Boy
Triniesh,Faith,Girl
Shinaan,Brilliance,Girl
Aayaraj,Brilliance,Girl
Kalaika,Victory,Girl
Ashyaav,Strength,Boy
Shivin,Peace,Girl
Aarloika,Light,Boy
Vaviit,Strength,Boy
Nanaans,Prosperity,Girl
Rinidev,Harmony,Boy
Ashmiita,Courage,Girl
Dineali,Light,Girl
Dayaa,Courage,Girl
Omraika,Faith,Boy
Rishiita,Grace,Girl
Arshin,Blessing,Boy
Ayyan,Victory,Boy
Aaneansh,Joy,Girl
Rayaita,Brilliance,Girl
Bhnaya,Joy,Boy
Hasadev,Strength,Girl
Chashiit,Victory,Boy
Nataita,Harmony,Boy
Navaya,Light,Boy
Baraav,Courage,Girl
Sudidev,Grace,Boy
Aavaveer,Joy,Boy
Shariav,Grace,Boy
Deniit,Harmony,Girl
Bayaraj,Courage,Girl
Ralaav,Victory,Girl
Sudiita,Energy,Girl
Dimaraj,Faith,Boy
Pariita,Blessing,Girl
Shiraansh,Peace,Girl
Nataansh,Courage,Boy
Ashyaika,Prosperity,Boy
Kalaansh,Harmony,Boy
Tavideep,Brilliance,Boy
Rirapreet,Brilliance,Girl
Gataans,Harmony,Boy
Ditaraj,Wisdom,Girl
Damaali,Joy,Girl
Panaay,Blessing,Boy
Omtaesh,Love,Girl
Suraansh,Victory,Girl
Kadian,Harmony,Boy
Naniesh,Wisdom,Boy
Panen,Joy,Girl
Karaa,Peace,Girl
Haviav,Grace,Boy
Rasaay,Courage,Girl
Viruav,Joy,Girl
Rimin,Love,Girl
Aarloansh,Strength,Girl
Batadev,Harmony,Boy
Rinajit,Peace,Boy
Ishraika,Victory,Boy
Barudev,Energy,Girl
Rididev,Light,Girl
Omloan,Light,Boy
Danians,Joy,Girl
Avnaita,Harmony,Girl
Vipajit,Courage,Boy
Susadeep,Prosperity,Girl
Danen,Faith,Girl
Napaa,Energy,Girl
Jasaansh,Energy,Boy
Tridiay,Peace,Boy
Sunia,Grace,Boy
Vishians,Kindness,Boy
Chanean,Kindness,Girl
Lamiveer,Wisdom,Girl
Avlapreet,Divine,Boy
Shataav,Faith,Girl
Tayaita,Hope,Girl
Anpapreet,Divine,Boy
Dineav,Brilliance,Boy
Anviraj,Faith,Girl
Lasaveer,Love,Boy
Pasaveer,Hope,Girl
Pavadeep,Blessing,Girl
Aarneesh,Courage,Girl
Kiniali,Harmony,Boy
Ayyaans,Brilliance,Girl
Pranait,Harmony,Boy
Tamiali,Hope,Girl
Masan,Grace,Boy
Suyaesh,Harmony,Girl
Riruav,Divine,Girl
Anviika,Harmony,Girl
Vashiav,Kindness,Boy
Baviay,Joy,Boy
Adishiav,Kindness,Girl
Ayviay,Prosperity,Boy
Sumiali,Light,Girl
Pamiya,Energy,Boy
Bhkaraj,Joy,Boy
Nadiesh,Brilliance,Girl
Triyaraj,Blessing,Girl
Yavijit,Courage,Boy
Suvaay,Prosperity,Boy
Datan,Faith,Boy
Kivaansh,Light,Girl
Jadiika,Love,Girl
Narun,Harmony,Boy
Pravan,Joy,Boy
Arraya,Faith,Girl
Diyaveer,Blessing,Girl
Hasajit,Hope,Boy
Hataan,Divine,Girl
Aarmideep,Energy,Girl
Sutaraj,Blessing,Girl
Galoans,Grace,Boy
Datadeep,Blessing,Girl
Kilaika,Courage,Girl
Bamiesh,Blessing,Boy
Bhvaali,Hope,Boy
Bavaveer,Divine,Girl
Bhvia,Hope,Boy
Japaay,Harmony,Boy
Baruesh,Wisdom,Boy
Deruesh,Prosperity,Boy
Baneansh,Divine,Boy
Tayajit,Grace,Girl
Valoay,Courage,Girl
Pralaav,Victory,Girl
Aysaa,Love,Boy
Yasaay,Strength,Boy
Omruraj,Blessing,Boy
Adishians,Energy,Boy
Aaviita,Wisdom,Girl
Garan,Strength,Boy
Paraika,Peace,Girl
Jayan,Light,Girl
Ashsaraj,Grace,Girl
Sakaya,Faith,Boy
Ishlaav,Kindness,Girl
Ayyadev,Wisdom,Boy
Anruveer,Wisdom,Girl
Bapaay,Grace,Girl
Hanaya,Brilliance,Girl
Yatadev,Victory,Girl
Yashipreet,Love,Boy
Vashiansh,Hope,Boy
Shaneya,Brilliance,Boy
Aardin,Grace,Girl
Jaraansh,Divine,Girl
Valoya,Faith,Girl
Banaraj,Joy,Girl
Vanaansh,Harmony,Girl
Bhmiav,Joy,Girl
Dashiita,Wisdom,Boy
Aylaa,Peace,Girl
Adivaesh,Courage,Girl
Varia,Peace,Girl
Janiika,Light,Girl
Kirijit,Joy,Girl
Aasadev,Courage,Girl
Praloay,Courage,Boy
Hashia,Faith,Boy
Taneans,Joy,Boy
Omyaa,Peace,Boy
Dayaika,Love,Girl
Vishiay,Divine,Boy
Ishnijit,Blessing,Girl
Ayraans,Divine,Boy
Laraav,Blessing,Girl
Vanaay,Brilliance,Girl
Aashiav,Wisdom,Boy
Aanipreet,Peace,Boy
Payaraj,Blessing,Boy
Kiloan,Brilliance,Boy
Aydiika,Courage,Girl
Ditaveer,Love,Girl
Aaloika,Light,Girl
Vivait,Strength,Boy
Pralodev,Hope,Girl
Paneraj,Faith,Girl
Prarudev,Wisdom,Boy
Omloali,Faith,Boy
Omtaraj,Hope,Girl
Pamaesh,Peace,Girl
Shishipreet,Victory,Girl
Gavaay,Strength,Boy
Adilaya,Energy,Boy
Mariansh,Hope,Boy
Banijit,Love,Girl
Bayaika,Brilliance,Girl
Sataa,Grace,Boy
Kataay,Harmony,Girl
Ashneika,Joy,Girl
Praniay,Wisdom,Boy
Avkajit,Joy,Boy
Sashipreet,Hope,Girl
Aanaesh,Wisdom,Boy
Paniika,Victory,Boy
Mamiav,Joy,Girl
Adiviay,Kindness,Boy
Mavaya,Peace,Boy
Ashnia,Divine,Boy
Dinaita,Harmony,Girl
Anvaa,Wisdom,Boy
Omkadev,Love,Boy
Omneveer,Peace,Girl
Rishians,Love,Girl
Sukaika,Faith,Girl
Lanaya,Love,Girl
Shipaansh,Energy,Girl
Yamin,Joy,Girl
Deraav,Victory,Boy
Rirideep,Courage,Boy
Demiit,Divine,Boy
Vataika,Harmony,Boy
Sumijit,Hope,Boy
Ishneika,Light,Boy
Chaladev,Faith,Girl
Avlaesh,Courage,Boy
Gadin,Courage,Boy
Tayajit,Joy,Boy
Naviali,Brilliance,Girl
Aylajit,Kindness,Girl
Aarkaali,Peace,Boy
Deloika,Light,Girl
Bhtaansh,Hope,Girl
Ishnijit,Blessing,Boy
Gashijit,Prosperity,Girl
Naloesh,Love,Girl
Hariali,Energy,Boy
Aarpaa,Victory,Boy
Ashyajit,Peace,Girl
Namait,Faith,Girl
Haneit,Joy,Boy
Gamaika,Courage,Girl
Kisaan,Harmony,Girl
Avneesh,Hope,Boy
Baneita,Hope,Boy
Vapaita,Hope,Boy
Arshiraj,Strength,Girl
Chapajit,Blessing,Girl
