Name,Gender,Meaning
Terresha,Female,(Greek) a form of Theresa.
Terresia,Female,(Greek) a form of Theresa.
Terrey,Both,(Greek) familiar forms of Theresa.
Terri,Female,(Greek) familiar forms of Theresa.
Terria,Female,(Irish) forms of Tera.
Terriah,Female,(Irish) forms of Tera.
Terrian,Female,(American) a combination of Teri + Ann.
Terriana,Female,(American) combinations of Teri + Anna.
Terriance,Male,(Latin) forms of Terrence.
Terriann,Female,(American) a combination of Teri + Ann.
Terrianna,Female,(American) combinations of Teri + Anna.
Terrianne,Female,(American) a combination of Teri + Ann.
Terriauna,Female,(American) combinations of Teri + Anna.
Terric,Male,(American) a combination of the prefix Te + Derric.
Terrica,Female,(American) combinations of Teri + Erica.
Terrick,Male,(American) a combination of the prefix Te + Derric.
Terricka,Female,(American) combinations of Teri + Erica.
Terrie,Female,(Greek) familiar forms of Theresa.
Terriel,Female,(American) forms of Terica.
Terriell,Female,(American) forms of Terica.
Terrielle,Female,(American) forms of Terica.
Terrien,Male,(Latin) short forms of Terrence.
Terrik,Male,(American) a combination of the prefix Te + Derric.
Terrika,Female,(American) forms of Terica.
Terril,Male,(German) a form of Terrell.
Terrill,Male,(German) a form of Terrell.
Terrilynn,Female,(American) a combination of Teri + Lynn.
Terrin,Both,(Latin) a form of Terrene.
Terrina,Female,(American) combinations of Teri + Anna.
Terrince,Male,(Latin) forms of Terrence.
Terrine,Both,(Latin) a form of Terrene.
Terrion,Male,(American) a form of Terron.
Terriona,Female,(American) a form of Terriana.
Terrione,Male,(American) a form of Terron.
Terris,Male,(Latin) son of Terry.
Terrisa,Female,(Greek) a form of Theresa.
Terrisah,,
Terrise,Female,(Greek) a form of Teresa.
Terriyana,Female,(American) combinations of Teri + Anna.
Terriyanna,Female,(American) combinations of Teri + Anna.
Terriyon,Male,(American) a form of Terron.
Terron,Male,(American) a form of Tyrone.
Terrone,Male,(Latin) short forms of Terrence.
Terronn,Male,(American) a form of Tyrone.
Terrosina,Female,(Italian) a form of Teresa.
Terrwyn,Female,(Welsh) valiant.
Terrya,Female,(Irish) forms of Tera.
Terryah,Female,(Irish) forms of Tera.
Terryal,Male,(German) thunder ruler.
Terryana,Female,(American) combinations of Teri + Anna.
Terryann,Female,(American) a combination of Teri + Ann.
Terryauna,Female,(American) combinations of Teri + Anna.
Terrye,Female,(Greek) familiar forms of Theresa.
Terryel,Male,(German) thunder ruler.
Terryelle,Female,(American) forms of Terica.
Terryl,Both,(American) forms of Terica.
Terryll,Both,(American) forms of Terica.
Terrylle,Female,(American) forms of Terica.
Terrylynn,Female,(American) a combination of Teri + Lynn.
Terryn,Female,(Latin) forms of Terrene.
Terryna,Both,(Latin) a form of Terrene.
Terrynce,Male,(Latin) forms of Terrence.
Terryne,Both,(Latin) a form of Terrene.
Terryon,Male,(American) a form of Terron.
Terrys,Both,(Greek) a form of Teresa.
Terrysa,,
Terrysah,,
Terryse,Female,(Greek) a form of Teresa.
Tersa,Female,(Greek) a form of Teresa.
Tersea,Female,(Greek) a form of Teresa.
Tersia,Female,(Latin) third.
Tertia,Female,(Latin) third.
Tertiah,Female,(Latin) third.
Tertius,Male,(Latin) third.
Tertulio,Male,(Greek) the third child.
Tertya,Female,(Latin) third.
Tertyah,Female,(Latin) third.
Terun,Female,(Latin) smooth.
Teruska,,
Tery,Both,(Greek) familiar forms of Theresa.
Teryc,Male,(Arabic) forms of Táriq.
Teryck,Male,(Arabic) forms of Táriq.
Teryk,Male,(Arabic) forms of Táriq.
Teryl,Both,(American) forms of Terica.
Teryll,Male,(German) a form of Terrell.
Teryn,Female,(Latin) forms of Terrene.
Teryna,Both,(Latin) a form of Terrene.
Terynce,Male,(Latin) forms of Terrence.
Terynn,Both,(Latin) a form of Terrene.
Terys,Male,(Latin) son of Terry.
Terza,Female,(Greek) a form of Teresa.
Tes,Female,"(Greek) a short form of Quintessa, Theresa."
Tesa,Female,(Greek) a form of Tessa.
Tese,Female,"(Greek) a short form of Quintessa, Theresa."
Tesean,Male,(American) a combination of the prefix Te + Shawn.
Teseo,Male,(Greek) the founder.
Tesha,Female,"(Latin, American) a form of Taesha, Tisha."
Teshaun,Male,(American) a combination of the prefix Te + Shawn.
Teshawn,Male,(American) a combination of the prefix Te + Shawn.
Teshell,Female,(American) a combination of the prefix Ta + Shelley.
Teshelle,Female,(American) a combination of the prefix Ta + Shelley.
Teshon,Male,(American) a combination of the prefix Te + Shawn.
Tesi,Female,(Greek) a familiar form of Theresa.
Tesia,Female,(Greek) forms of Tessa.
Tesira,Female,(Greek) founder.
Tess,Female,"(Greek) a short form of Quintessa, Theresa."
Tessa,Female,(Greek) reaper.
Tessah,Female,(Greek) reaper.
Tessey,Female,(Greek) a familiar form of Theresa.
Tessi,Female,(Greek) a familiar form of Theresa.
Tessia,Female,(Greek) forms of Tessa.
Tessie,Female,(Greek) a familiar form of Theresa.
Tessla,Female,(American) a form of Tesla.
Tessy,Female,(Greek) a familiar form of Theresa.
Tetis,Female,(Greek) nurse for the new mother.
Tetli,Male,(American) a combination of the prefix Te + Shawn.
Tetlie,Male,(American) a combination of the prefix Te + Shawn.
Tetly,Male,(American) a combination of the prefix Te + Shawn.
Tetsu,Female,(Japanese) strong as iron.
Tetsuya,Male,(Japanese) smart.
Tetty,Female,(English) a familiar form of Elizabeth.
Teuana,Female,(American) combinations of the prefix Te + Anna.
Teuicui,Female,(Nahuatl) younger sister.
Teva,Male,(Hebrew) nature.
Tevan,Male,(American) forms of Tevin.
Tevaris,Male,(Aramaic) forms of Tavor.
Tevarius,Male,(Aramaic) a form of Tavor.
Tevarus,Male,(Aramaic) forms of Tavor.
Tevarys,Male,(Aramaic) forms of Tavor.
Tevaughan,Male,(American) a combination of the prefix Te + Kevin.
Tevaughn,Male,(American) a combination of the prefix Te + Kevin.
Tevee,Female,(Cambodian) angel.
Tevel,Male,(Yiddish) a form of David.
Tevell,Male,(Yiddish) a form of David.
Teven,Male,(American) a combination of the prefix Te + Kevin.
Teverus,Male,(Aramaic) forms of Tavor.
Teverys,Male,(Aramaic) forms of Tavor.
Tevey,Female,(Cambodian) angel.
Tevi,Female,(Cambodian) angel.
Tevie,Female,(Cambodian) angel.
Tevien,Male,(American) a combination of the prefix Te + Kevin.
Tevil,Male,(Yiddish) a form of David.
Tevill,Male,(Yiddish) a form of David.
Tevin,Male,(American) a combination of the prefix Te + Kevin.
Tevinn,Male,(American) a combination of the prefix Te + Kevin.
Tevion,Male,(American) forms of Tevin.
Tevis,Male,(Scottish) a form of Thomas.
Tevish,Male,(Scottish) a form of Thomas.
Teviss,Male,(Scottish) a form of Thomas.
Tevohn,Male,(American) forms of Tevin.
Tevon,Male,(American) forms of Tevin.
Tevone,Male,(American) forms of Tevin.
Tevonne,Male,(American) forms of Tevin.
Tevoun,Male,(American) forms of Tevin.
Tevvan,Male,(American) forms of Tevin.
Tevvin,Male,(American) a combination of the prefix Te + Kevin.
Tevy,Female,(Cambodian) angel.
Tevya,Male,(Hebrew) a form of Tobias.
Tevyl,Male,(Yiddish) a form of David.
Tevyll,Male,(Yiddish) a form of David.
Tevyn,Male,(American) forms of Tevin.
Tevys,Male,(Scottish) a form of Thomas.
Tevyss,Male,(Scottish) a form of Thomas.
Tewanna,Female,(American) combinations of the prefix Ta + Wanda.
Tewauna,Female,(American) combinations of the prefix Ta + Wanda.
Tewdor,Male,(German) a form of Theodore.
Tex,Male,(American) from Texas.
Teya,Female,(English) a form of Taya.
Teyacapan,Female,(Nahuatl) first born.
Teyan,Female,(American) forms of Teana.
Teyana,Female,(American) forms of Teana.
Teyanah,Female,(American) forms of Teana.
Teyane,Female,(American) forms of Teana.
Teyann,Female,(American) forms of Teana.
Teyanna,Female,(American) forms of Teana.
Teyannah,Female,(American) forms of Teana.
Teyanne,Female,(American) forms of Teana.
Teygan,Both,"(Welsh) beautiful, attractive."
Teygen,Both,"(Welsh) beautiful, attractive."
Teygin,Both,"(Welsh) beautiful, attractive."
Teygon,Both,"(Welsh) beautiful, attractive."
Teygun,Both,"(Welsh) beautiful, attractive."
Teygyn,Both,"(Welsh) beautiful, attractive."
Teyl,Male,(English) small freshwater duck.
Teyla,Female,(English) a form of Teal.
Teylah,Female,(English) a form of Teal.
Teylar,Female,(English) a form of Taylor.
Teyle,Male,(English) small freshwater duck.
Teyler,Male,(Hindi) good; delicate.
Teylor,Female,(English) a form of Taylor.
Teyo,Male,(Spanish) God.
Teyona,Female,(American) a form of Teana.
Teyuna,Female,(American) forms of Teana.
Teyvon,Male,(American) forms of Tevin.
Tezcacoatl,Male,(Nahuatl) reflecting serpent; king.
Tezi,Female,(Greek) a familiar form of Theresa.
Tezia,Female,(Greek) reaper.
Thabit,Male,"(Arabic) firm, strong."
Thacher,Male,"(English) roof thatcher, repairer of roofs."
Thad,Male,"(Greek, Latin) a short form of Thaddeus."
Thada,Female,(Greek) courageous.
Thadd,Male,"(Greek, Latin) a short form of Thaddeus."
Thadda,Female,(Greek) courageous.
Thaddaeus,Male,(Greek) courageous.
Thaddaus,Male,(Greek) courageous.
Thaddea,Female,(Greek) courageous.
Thaddeau,Male,(Greek) courageous.
Thaddeaus,Male,(Greek) courageous.
Thaddeo,Male,(Greek) courageous.
Thaddeos,Male,(Greek) courageous.
Thaddeous,Male,(Greek) courageous.
Thaddeus,Male,(Greek) courageous.
Thaddeys,Male,(Greek) courageous.
Thaddiaus,Male,(Greek) courageous.
Thaddis,Male,(Greek) courageous.
Thaddius,Male,(Greek) courageous.
Thaddy,Male,(Irish) praise.
Thade,Male,"(Greek, Latin) a short form of Thaddeus."
Thadeaou,Male,(Greek) courageous.
Thadeas,Male,"(Greek, Latin) a form of Thaddeus."
Thadeaus,Male,"(Greek, Latin) a form of Thaddeus."
Thadee,Male,(Irish) praise.
Thadeis,Male,"(Greek, Latin) a form of Thaddeus."
Thadeos,Male,"(Greek, Latin) a form of Thaddeus."
Thadeous,Male,"(Greek, Latin) a form of Thaddeus."
Thadeus,Male,"(Greek, Latin) a form of Thaddeus."
Thadeys,Male,(Greek) courageous.
Thadia,Both,(Greek) courageous.
Thadiah,Female,(Greek) courageous.
Thadie,Female,(Greek) courageous.
Thadieus,Male,"(Greek, Latin) a form of Thaddeus."
Thadina,Female,(Greek) courageous.
Thadios,Male,"(Greek, Latin) a form of Thaddeus."
Thadious,Male,"(Greek, Latin) a form of Thaddeus."
Thadius,Male,"(Greek, Latin) a form of Thaddeus."
Thadiys,Male,"(Greek, Latin) a form of Thaddeus."
Thadus,Male,(Greek) courageous.
Thady,Male,(Irish) praise.
Thadya,Female,(Greek) courageous.
Thadyah,Female,(Greek) courageous.
Thadyas,Male,"(Greek, Latin) a form of Thaddeus."
Thadyna,Female,(Greek) courageous.
Thadyne,Female,(Greek) courageous.
Thadyos,Male,"(Greek, Latin) a form of Thaddeus."
Thadyus,Male,"(Greek, Latin) a form of Thaddeus."
Thai,Male,"(Vietnamese) many, multiple."
Thain,Male,(English) attendant warrior.
Thaina,Female,(Arabic) happy occasion.
Thainah,Female,(Arabic) happy occasion.
Thaine,Male,(English) attendant warrior.
Thais,Female,(Greek) a form of Tais.
Thalassa,Female,"(Greek) sea, ocean."
Thaleia,Female,(Greek) a form of Talia.
Thalia,Female,(Greek) a form of Talia.
Thaliah,Female,(Greek) a form of Talia.
Thalie,Female,(Greek) a form of Talia.
Thalmas,Male,(Greek) flowering.
Thalmis,Male,(Greek) flowering.
Thalmos,Male,(Greek) flowering.
Thalmous,Male,(Greek) flowering.
Thalmus,Male,(Greek) flowering.
Thalmys,Male,(Greek) flowering.
Thalya,Female,(Greek) a form of Talia.
Thalyah,Female,(Greek) a form of Talia.
Thama,Female,(Hebrew) a form of Tamara.
Thaman,Male,(Hindi) god; godlike.
Thamane,Male,(Hindi) god; godlike.
Thamar,Female,(Hebrew) a form of Tamara.
Thamara,Female,(Hebrew) a form of Tamara.
Thamarah,Female,(Hebrew) a form of Tamara.
Thamare,Female,(Hebrew) a form of Tamara.
Thamaria,Female,(Hebrew) a form of Tamara.
Thamariah,Female,(Hebrew) a form of Tamara.
Thamarra,Female,(Hebrew) a form of Tamara.
Thamarya,Female,(Hebrew) a form of Tamara.
Thamaryah,Female,(Hebrew) a form of Tamara.
Thamasa,Female,(Hebrew) a form of Thomasina.
Thamasin,Female,(Hebrew) twin.
Thamasina,Female,(Hebrew) twin.
Thamasine,Female,(Hebrew) twin.
Thamen,Male,(Hindi) god; godlike.
Thamer,Female,(Hebrew) a form of Tamara.
Than,Male,(Burmese) million.
Thana,Female,(Arabic) happy occasion.
Thanasis,Male,(Greek) nobleman; bear-man.
Thandee,Both,(Zulu) beloved.
Thandey,Both,(Zulu) beloved.
Thandi,Both,(Zulu) beloved.
Thandie,Both,(Zulu) beloved.
Thandiwe,Both,(Zulu) beloved.
Thandy,Both,(Zulu) beloved.
Thane,Male,(English) attendant warrior.
Thaneal,Male,(Hebrew) a short form of Nathaniel.
Thaneel,Male,(Hebrew) a short form of Nathaniel.
Thaneil,Male,(Hebrew) a short form of Nathaniel.
Thaneyl,Male,(Hebrew) a short form of Nathaniel.
Thang,Male,(Vietnamese) victorious.
Thania,Female,(Arabic) a form of Thana.
Thaniel,Male,(Hebrew) a short form of Nathaniel.
Thaniell,Male,(Hebrew) a short form of Nathaniel.
Thanielle,Male,(Hebrew) a short form of Nathaniel.
Thanos,Male,(Greek) nobleman; bear-man.
Thanus,Male,(Greek) nobleman; bear-man.
Thanya,Female,"(Russian, Slavic) fairy queen."
Thanyel,Male,(Hebrew) a short form of Nathaniel.
Thanyell,Male,(Hebrew) a short form of Nathaniel.
Thanyelle,Male,(Hebrew) a short form of Nathaniel.
Thao,Female,(Vietnamese) respectful of parents.
Thasha,Female,(Greek) born on Christmas day.
Thatch,Male,"(English) roof thatcher, repairer of roofs."
Thatcher,Male,"(English) roof thatcher, repairer of roofs."
Thaw,Male,(English) melting ice.
Thaxter,Male,"(English) roof thatcher, repairer of roofs."
Thayer,Male,(French) nation’s army.
Thayn,Male,(English) attendant warrior.
Thayna,Female,(Arabic) happy occasion.
Thaynah,Female,(Arabic) happy occasion.
Thayne,Male,(English) attendant warrior.
Thea,Female,(Greek) goddess.
Theadora,Female,(Greek) a form of Theodora.
Theah,Female,(Greek) goddess.
Theballd,Male,(German) people’s prince.
Thebault,Male,(French) a form of Theobald.
Theckla,Female,(Greek) God’s fame.
Theda,Female,(Greek) gift of God.
Thedorsha,Female,(Greek) gift of God.
Thedosia,Female,(Greek) a form of Theodora.
Thedosiah,Female,(Greek) a form of Theodora.
Thedosya,Female,(Greek) a form of Theodora.
Thedosyah,Female,(Greek) a form of Theodora.
Thedric,Male,(German) ruler of the people.
Thedrica,Female,(Greek) gift of God.
Thedrick,Male,(German) ruler of the people.
Thedrik,Male,(German) ruler of the people.
Theia,Female,(Greek) goddess.
Theiah,Female,(Greek) goddess.
Theirry,Male,(French) a form of Theodoric.
Thejuana,Female,(Spanish) Geography: a border town in Mexico.
Thejuanah,Female,(Spanish) Geography: a border town in Mexico.
Thel,Male,(English) upper story.
Thelma,Female,(Greek) willful.
Thelmai,Female,(Greek) willful.
Thelmalina,Female,(Greek) willful.
Thema,Female,(African) queen.
Theo,Male,(English) a short form of Theodore.
Theobald,Male,(German) people’s prince.
Theobaldo,Male,(German) people’s prince.
Theobalt,Male,(German) people’s prince.
Theodor,,
Theodora,Female,(Greek) gift of God.
Theodore,Male,(Greek) gift of God.
Theodoria,Female,(Greek) gift of God.
Theodorian,Female,(Greek) gift of God.
Theodoric,Male,(German) ruler of the people.
Theodorick,Male,(German) ruler of the people.
Theodorik,Male,(German) ruler of the people.
Theodors,,
Theodorus,,
Theodosia,Female,(Greek) a form of Theodora.
Theodosiah,Female,(Greek) a form of Theodora.
Theodosios,,
Theodosya,Female,(Greek) a form of Theodora.
Theodosyah,Female,(Greek) a form of Theodora.
Theodra,Female,(Greek) gift of God.
Theodrekr,,
Theodrick,Male,(German) ruler of the people.
Theodryc,Male,(German) ruler of the people.
Theodryck,Male,(German) ruler of the people.
Theofilia,Female,(Greek) loved by God.
Theofilie,Female,(Greek) loved by God.
Theona,Female,(Greek) gift of God.
Theonah,Female,(Greek) gift of God.
Theondra,Female,(Greek) gift of God.
Theone,Female,(Greek) gift of God.
Theonee,Female,(Greek) gift of God.
Theoni,Female,(Greek) gift of God.
Theonie,Female,(Greek) gift of God.
Theophania,Female,(Greek) God’s appearance.
Theophaniah,Female,(Greek) God’s appearance.
Theophanie,Female,(Greek) God’s appearance.
Theophano,Female,(Greek) God’s appearance.
Theophanya,Female,(Greek) God’s appearance.
Theophanyah,Female,(Greek) God’s appearance.
Theophila,Female,(Greek) loved by God.
Theophilus,Male,(Greek) loved by God.
Theophlous,,
Theophyla,Female,(Greek) loved by God.
Theophylah,Female,(Greek) loved by God.
Theophylla,Female,(Greek) loved by God.
Theophyllah,Female,(Greek) loved by God.
Theopolis,,
Theory,Male,(French) a form of Theodoric.
Theran,Male,(Greek) hunter.
Thereasa,Female,(Greek) reaper.
Theren,Male,(Greek) hunter.
Thereon,Male,(Greek) hunter.
Theresa,Female,(Greek) reaper.
Theresah,Female,(Greek) reaper.
Therese,Female,(Greek) a form of Theresa.
Theresia,Female,(Greek) reaper.
Theresie,Female,(Greek) reaper.
Theresina,Female,(Italian) a form of Teresa.
Theresita,Female,(Greek) reaper.
Theressa,Female,(Greek) reaper.
Theresse,,
Thereza,Female,(Greek) reaper.
